id,action,coordinates,button,delta,distance,speed,user_id,timestamp,time_diff,session_id,x,y,delta_x,delta_y
104836.0,click,"855,288",left,"0,0",0.0,0.0,36.0,2025-05-12 20:43:37.017000+00:00,0.198,33,855,288,0,0
104838.0,click,"855,289",left,"0,0",0.0,0.0,36.0,2025-05-12 20:43:37.540000+00:00,0.523,33,855,289,0,0
104839.0,click,"855,289",left,"0,0",0.0,0.0,36.0,2025-05-12 20:43:37.730000+00:00,0.19,33,855,289,0,0
104840.0,click,"855,289",left,"0,0",0.0,0.0,36.0,2025-05-12 20:43:37.923000+00:00,0.193,33,855,289,0,0
104841.0,click,"855,289",left,"0,0",0.0,0.0,36.0,2025-05-12 20:43:38.187000+00:00,0.264,33,855,289,0,0
104842.0,click,"855,289",left,"0,0",0.0,0.0,36.0,2025-05-12 20:43:38.369000+00:00,0.182,33,855,289,0,0
104843.0,click,"855,289",left,"0,0",0.0,0.0,36.0,2025-05-12 20:43:38.755000+00:00,0.386,33,855,289,0,0
104844.0,click,"855,289",left,"0,0",0.0,0.0,36.0,2025-05-12 20:43:38.956000+00:00,0.201,33,855,289,0,0
104846.0,click,"855,288",left,"0,0",0.0,0.0,36.0,2025-05-12 20:43:39.489000+00:00,0.533,33,855,288,0,0
104847.0,click,"855,288",left,"0,0",0.0,0.0,36.0,2025-05-12 20:43:39.685000+00:00,0.196,33,855,288,0,0
104849.0,click,"855,287",left,"0,0",0.0,0.0,36.0,2025-05-12 20:43:40.098000+00:00,0.413,33,855,287,0,0
104850.0,click,"855,287",left,"0,0",0.0,0.0,36.0,2025-05-12 20:43:40.306000+00:00,0.208,33,855,287,0,0
104851.0,click,"855,287",left,"0,0",0.0,0.0,36.0,2025-05-12 20:43:41.146000+00:00,0.84,33,855,287,0,0
104852.0,click,"855,287",left,"0,0",0.0,0.0,36.0,2025-05-12 20:43:41.388000+00:00,0.242,33,855,287,0,0
104853.0,click,"855,287",left,"0,0",0.0,0.0,36.0,2025-05-12 20:43:42.172000+00:00,0.784,33,855,287,0,0
104854.0,click,"855,287",left,"0,0",0.0,0.0,36.0,2025-05-12 20:43:42.666000+00:00,0.494,33,855,287,0,0
104855.0,click,"855,287",left,"0,0",0.0,0.0,36.0,2025-05-12 20:43:43.795000+00:00,1.129,33,855,287,0,0
104856.0,click,"855,287",left,"0,0",0.0,0.0,36.0,2025-05-12 20:43:44.579000+00:00,0.784,33,855,287,0,0
104857.0,click,"855,287",left,"0,0",0.0,0.0,36.0,2025-05-12 20:43:44.842000+00:00,0.263,33,855,287,0,0
104858.0,click,"855,287",left,"0,0",0.0,0.0,36.0,2025-05-12 20:43:45.106000+00:00,0.264,33,855,287,0,0
104859.0,click,"855,287",left,"0,0",0.0,0.0,36.0,2025-05-12 20:43:45.956000+00:00,0.85,33,855,287,0,0
104875.0,click,"645,286",left,"0,0",0.0,0.0,36.0,2025-05-12 20:43:47.403000+00:00,1.447,33,645,286,0,0
105286.0,click,"668,290",left,"0,0",0.0,0.0,36.0,2025-05-12 20:44:12.402000+00:00,24.999,33,668,290,0,0
105702.0,click,"588,296",left,"0,0",0.0,0.0,36.0,2025-05-12 20:45:17.673000+00:00,65.271,33,588,296,0,0
105848.0,click,"371,45",left,"0,0",0.0,0.0,36.0,2025-05-12 20:45:34.027000+00:00,16.354,33,371,45,0,0
105929.0,click,"593,289",left,"0,0",0.0,0.0,36.0,2025-05-12 20:45:43.010000+00:00,8.983,33,593,289,0,0
105995.0,click,"543,411",left,"0,0",0.0,0.0,36.0,2025-05-12 20:45:54.907000+00:00,11.897,33,543,411,0,0
106127.0,click,"648,484",left,"0,0",0.0,0.0,36.0,2025-05-12 20:46:09.328000+00:00,14.421,33,648,484,0,0
106129.0,click,"438,44",left,"0,0",0.0,0.0,36.0,2025-05-12 20:46:14.622000+00:00,5.294,33,438,44,0,0
106169.0,click,"516,293",left,"0,0",0.0,0.0,36.0,2025-05-12 20:46:17.954000+00:00,3.332,33,516,293,0,0
106296.0,click,"641,356",left,"0,0",0.0,0.0,36.0,2025-05-12 20:46:24.585000+00:00,6.631,33,641,356,0,0
106435.0,click,"587,394",left,"0,0",0.0,0.0,36.0,2025-05-12 20:46:38.930000+00:00,14.345,33,587,394,0,0
106463.0,click,"539,287",left,"0,0",0.0,0.0,36.0,2025-05-12 20:46:40.119000+00:00,1.189,33,539,287,0,0
106582.0,click,"546,295",left,"0,0",0.0,0.0,36.0,2025-05-12 20:46:53.674000+00:00,13.555,33,546,295,0,0
106735.0,click,"651,361",left,"0,0",0.0,0.0,36.0,2025-05-12 20:47:06.186000+00:00,12.512,33,651,361,0,0
106781.0,click,"547,296",left,"0,0",0.0,0.0,36.0,2025-05-12 20:47:14.898000+00:00,8.712,33,547,296,0,0
107133.0,click,"538,289",left,"0,0",0.0,0.0,36.0,2025-05-12 20:59:24.081000+00:00,729.183,34,538,289,0,0
107479.0,click,"640,500",left,"0,0",0.0,0.0,36.0,2025-05-12 20:59:40.874000+00:00,16.793,34,640,500,0,0
107557.0,click,"626,421",left,"0,0",0.0,0.0,36.0,2025-05-12 20:59:54.018000+00:00,13.144,34,626,421,0,0
107585.0,click,"652,463",left,"0,0",0.0,0.0,36.0,2025-05-12 20:59:58.900000+00:00,4.882,34,652,463,0,0
107612.0,click,"487,300",left,"0,0",0.0,0.0,36.0,2025-05-12 21:00:06.639000+00:00,7.739,34,487,300,0,0
107899.0,click,"581,415",left,"0,0",0.0,0.0,36.0,2025-05-12 21:00:43.187000+00:00,36.548,34,581,415,0,0
108089.0,click,"555,290",left,"0,0",0.0,0.0,36.0,2025-05-12 21:01:12.347000+00:00,29.16,34,555,290,0,0
108166.0,click,"643,290",left,"0,0",0.0,0.0,36.0,2025-05-12 21:01:21.571000+00:00,9.224,34,643,290,0,0
108332.0,click,"553,413",left,"0,0",0.0,0.0,36.0,2025-05-12 21:01:33.067000+00:00,11.496,34,553,413,0,0
108370.0,click,"573,411",left,"0,0",0.0,0.0,36.0,2025-05-12 21:01:40.237000+00:00,7.17,34,573,411,0,0
108506.0,click,"666,419",left,"0,0",0.0,0.0,36.0,2025-05-12 21:02:30.075000+00:00,49.838,34,666,419,0,0
108798.0,click,"498,403",left,"0,0",0.0,0.0,36.0,2025-05-12 21:02:56.154000+00:00,26.079,34,498,403,0,0
109003.0,click,"633,402",left,"0,0",0.0,0.0,36.0,2025-05-12 21:03:16.466000+00:00,20.312,34,633,402,0,0
109178.0,click,"670,491",left,"0,0",0.0,0.0,36.0,2025-05-12 21:03:39.282000+00:00,22.816,34,670,491,0,0
109304.0,click,"344,42",left,"0,0",0.0,0.0,36.0,2025-05-12 21:03:45.483000+00:00,6.201,34,344,42,0,0
109342.0,click,"494,294",left,"0,0",0.0,0.0,36.0,2025-05-12 21:04:15.234000+00:00,29.751,34,494,294,0,0
109592.0,click,"849,406",left,"0,0",0.0,0.0,36.0,2025-05-12 21:04:30.936000+00:00,15.702,34,849,406,0,0
109635.0,click,"635,485",left,"0,0",0.0,0.0,36.0,2025-05-12 21:04:36.018000+00:00,5.082,34,635,485,0,0
109711.0,click,"851,417",left,"0,0",0.0,0.0,36.0,2025-05-12 21:04:40.500000+00:00,4.482,34,851,417,0,0
109783.0,click,"642,389",left,"0,0",0.0,0.0,36.0,2025-05-12 21:04:59.962000+00:00,19.462,34,642,389,0,0
109811.0,click,"861,281",left,"0,0",0.0,0.0,36.0,2025-05-12 21:05:02.917000+00:00,2.955,34,861,281,0,0
109944.0,click,"842,404",left,"0,0",0.0,0.0,36.0,2025-05-12 21:05:31.179000+00:00,28.262,34,842,404,0,0
110002.0,click,"673,495",left,"0,0",0.0,0.0,36.0,2025-05-12 21:05:41.995000+00:00,10.816,34,673,495,0,0
110022.0,click,"562,399",left,"0,0",0.0,0.0,36.0,2025-05-12 21:06:45.939000+00:00,63.944,34,562,399,0,0
110139.0,click,"629,428",left,"0,0",0.0,0.0,36.0,2025-05-12 21:06:55.892000+00:00,9.953,34,629,428,0,0
110244.0,click,"676,481",left,"0,0",0.0,0.0,36.0,2025-05-12 21:07:01.473000+00:00,5.581,34,676,481,0,0
110395.0,click,"529,288",left,"0,0",0.0,0.0,36.0,2025-05-12 21:16:46.204000+00:00,584.731,34,529,288,0,0
110561.0,click,"428,53",left,"0,0",0.0,0.0,36.0,2025-05-12 21:17:03.712000+00:00,17.508,34,428,53,0,0
110629.0,click,"563,277",left,"0,0",0.0,0.0,36.0,2025-05-12 21:17:24.570000+00:00,20.858,34,563,277,0,0
110707.0,click,"634,368",left,"0,0",0.0,0.0,36.0,2025-05-12 21:17:29.210000+00:00,4.64,34,634,368,0,0
110840.0,click,"540,410",left,"0,0",0.0,0.0,36.0,2025-05-12 21:17:44.175000+00:00,14.965,34,540,410,0,0
110951.0,click,"632,414",left,"0,0",0.0,0.0,36.0,2025-05-12 21:18:00.010000+00:00,15.835,34,632,414,0,0
111006.0,click,"684,420",left,"0,0",0.0,0.0,36.0,2025-05-12 21:18:11.034000+00:00,11.024,34,684,420,0,0
111159.0,click,"539,387",left,"0,0",0.0,0.0,36.0,2025-05-12 21:18:25.010000+00:00,13.976,34,539,387,0,0
111224.0,click,"509,295",left,"0,0",0.0,0.0,36.0,2025-05-12 21:18:33.344000+00:00,8.334,34,509,295,0,0
111336.0,click,"435,283",left,"0,0",0.0,0.0,36.0,2025-05-12 21:18:43.200000+00:00,9.856,34,435,283,0,0
111397.0,click,"451,281",left,"0,0",0.0,0.0,36.0,2025-05-12 21:18:48.345000+00:00,5.145,34,451,281,0,0
111464.0,click,"683,385",left,"0,0",0.0,0.0,36.0,2025-05-12 21:18:54.330000+00:00,5.985,34,683,385,0,0
111629.0,click,"560,424",left,"0,0",0.0,0.0,36.0,2025-05-12 21:19:08.586000+00:00,14.256,34,560,424,0,0
111890.0,click,"853,401",left,"0,0",0.0,0.0,36.0,2025-05-12 21:19:24.287000+00:00,15.701,34,853,401,0,0
112160.0,click,"666,415",left,"0,0",0.0,0.0,36.0,2025-05-12 21:20:06.930000+00:00,42.643,34,666,415,0,0
112434.0,click,"425,32",left,"0,0",0.0,0.0,36.0,2025-05-12 21:21:26.235000+00:00,79.305,34,425,32,0,0
112521.0,click,"493,281",left,"0,0",0.0,0.0,36.0,2025-05-12 21:21:32.168000+00:00,5.933,34,493,281,0,0
112648.0,click,"683,402",left,"0,0",0.0,0.0,36.0,2025-05-12 21:21:47.432000+00:00,15.264,34,683,402,0,0
112745.0,click,"679,493",left,"0,0",0.0,0.0,36.0,2025-05-12 21:21:53.899000+00:00,6.467,34,679,493,0,0
113068.0,click,"561,421",left,"0,0",0.0,0.0,36.0,2025-05-12 21:22:13.881000+00:00,19.982,34,561,421,0,0
113169.0,click,"612,473",left,"0,0",0.0,0.0,36.0,2025-05-12 21:22:19.482000+00:00,5.601,34,612,473,0,0
113251.0,click,"466,400",left,"0,0",0.0,0.0,36.0,2025-05-12 21:22:23.554000+00:00,4.072,34,466,400,0,0
113436.0,click,"595,429",left,"0,0",0.0,0.0,36.0,2025-05-12 21:22:37.979000+00:00,14.425,34,595,429,0,0
113538.0,click,"741,426",left,"0,0",0.0,0.0,36.0,2025-05-12 21:22:47.947000+00:00,9.968,34,741,426,0,0
113634.0,click,"250,46",left,"0,0",0.0,0.0,36.0,2025-05-12 21:22:57.915000+00:00,9.968,34,250,46,0,0
113730.0,click,"500,285",left,"0,0",0.0,0.0,36.0,2025-05-12 21:24:55.395000+00:00,117.48,34,500,285,0,0
113981.0,click,"592,411",left,"0,0",0.0,0.0,36.0,2025-05-12 21:25:10.067000+00:00,14.672,34,592,411,0,0
114022.0,click,"1,092,316",right,"0,0",0.0,0.0,36.0,2025-05-12 21:47:41.597000+00:00,1351.53,35,1,92,0,0
114110.0,click,"980,506",left,"0,0",0.0,0.0,36.0,2025-05-12 21:47:47.671000+00:00,6.074,35,980,506,0,0
114194.0,click,"712,295",left,"0,0",0.0,0.0,37.0,2025-05-13 07:23:57.670000+00:00,,35,712,295,0,0
114396.0,click,"704,291",left,"0,0",0.0,0.0,37.0,2025-05-13 07:24:35.613000+00:00,37.943,35,704,291,0,0
114616.0,click,"656,284",left,"0,0",0.0,0.0,37.0,2025-05-13 07:25:04.068000+00:00,28.455,35,656,284,0,0
114618.0,click,"656,284",left,"0,0",0.0,0.0,37.0,2025-05-13 07:25:04.242000+00:00,0.174,35,656,284,0,0
114652.0,click,"773,355",left,"0,0",0.0,0.0,37.0,2025-05-13 07:25:11.145000+00:00,6.903,35,773,355,0,0
114827.0,click,"640,289",left,"0,0",0.0,0.0,37.0,2025-05-13 07:25:25.680000+00:00,14.535,35,640,289,0,0
114909.0,click,"804,264",left,"0,0",0.0,0.0,37.0,2025-05-13 07:26:11.408000+00:00,45.728,35,804,264,0,0
114916.0,click,"804,294",left,"0,0",0.0,0.0,37.0,2025-05-13 07:26:11.992000+00:00,0.584,35,804,294,0,0
115493.0,click,"643,286",left,"0,0",0.0,0.0,37.0,2025-05-13 07:27:09.233000+00:00,57.241,35,643,286,0,0
117423.0,click,"1,124,364",left,"0,0",0.0,0.0,37.0,2025-05-13 07:57:19.416000+00:00,1810.183,36,1,124,0,0
115922.0,click,"666,530",left,"0,0",0.0,0.0,38.0,2025-05-13 07:48:23.251000+00:00,,36,666,530,0,0
115954.0,click,"588,300",left,"0,0",0.0,0.0,38.0,2025-05-13 07:48:24.568000+00:00,1.317,36,588,300,0,0
116087.0,click,"588,287",left,"0,0",0.0,0.0,38.0,2025-05-13 07:49:17.914000+00:00,53.346,36,588,287,0,0
116330.0,click,"480,287",left,"0,0",0.0,0.0,38.0,2025-05-13 07:49:58.432000+00:00,40.518,36,480,287,0,0
116455.0,click,"553,283",left,"0,0",0.0,0.0,38.0,2025-05-13 07:50:59.128000+00:00,60.696,36,553,283,0,0
116646.0,click,"512,421",left,"0,0",0.0,0.0,38.0,2025-05-13 07:52:14.534000+00:00,75.406,36,512,421,0,0
116820.0,click,"576,291",left,"0,0",0.0,0.0,38.0,2025-05-13 07:53:29.496000+00:00,74.962,36,576,291,0,0
116857.0,click,"630,359",left,"0,0",0.0,0.0,38.0,2025-05-13 07:53:35.644000+00:00,6.148,36,630,359,0,0
116981.0,click,"678,409",left,"0,0",0.0,0.0,38.0,2025-05-13 07:53:43.756000+00:00,8.112,36,678,409,0,0
117020.0,click,"526,303",left,"0,0",0.0,0.0,38.0,2025-05-13 07:53:50.145000+00:00,6.389,36,526,303,0,0
117091.0,click,"317,173",left,"0,0",0.0,0.0,38.0,2025-05-13 07:54:28.496000+00:00,38.351,36,317,173,0,0
117189.0,click,"492,297",left,"0,0",0.0,0.0,38.0,2025-05-13 07:54:44.981000+00:00,16.485,36,492,297,0,0
117337.0,click,"482,284",left,"0,0",0.0,0.0,38.0,2025-05-13 07:56:09.695000+00:00,84.714,36,482,284,0,0
117522.0,click,"530,286",left,"0,0",0.0,0.0,38.0,2025-05-13 07:57:25.414000+00:00,75.719,36,530,286,0,0
117562.0,click,"541,297",left,"0,0",0.0,0.0,38.0,2025-05-13 07:58:01.946000+00:00,36.532,36,541,297,0,0
117667.0,click,"538,293",left,"0,0",0.0,0.0,38.0,2025-05-13 07:59:22.433000+00:00,80.487,36,538,293,0,0
117906.0,click,"527,292",left,"0,0",0.0,0.0,38.0,2025-05-13 08:01:42.514000+00:00,140.081,36,527,292,0,0
118006.0,click,"478,418",left,"0,0",0.0,0.0,38.0,2025-05-13 08:01:55.658000+00:00,13.144,36,478,418,0,0
118081.0,click,"618,483",left,"0,0",0.0,0.0,38.0,2025-05-13 08:02:05.583000+00:00,9.925,36,618,483,0,0
118222.0,click,"555,287",left,"0,0",0.0,0.0,38.0,2025-05-13 08:02:14.904000+00:00,9.321,36,555,287,0,0
118453.0,click,"556,305",left,"0,0",0.0,0.0,38.0,2025-05-13 08:12:54.825000+00:00,639.921,37,556,305,0,0
118454.0,click,"556,305",left,"0,0",0.0,0.0,38.0,2025-05-13 08:12:55.037000+00:00,0.212,37,556,305,0,0
118513.0,click,"630,371",left,"0,0",0.0,0.0,38.0,2025-05-13 08:13:03.979000+00:00,8.942,37,630,371,0,0
118541.0,click,"597,295",left,"0,0",0.0,0.0,38.0,2025-05-13 08:18:00.055000+00:00,296.076,37,597,295,0,0
118608.0,click,"478,289",left,"0,0",0.0,0.0,38.0,2025-05-13 08:19:12.693000+00:00,72.638,37,478,289,0,0
118742.0,click,"599,287",left,"0,0",0.0,0.0,38.0,2025-05-13 08:20:40.425000+00:00,87.732,37,599,287,0,0
118760.0,click,"562,422",left,"0,0",0.0,0.0,38.0,2025-05-13 08:21:47.752000+00:00,67.327,37,562,422,0,0
118820.0,click,"580,422",left,"0,0",0.0,0.0,38.0,2025-05-13 08:23:21.048000+00:00,93.296,37,580,422,0,0
118865.0,click,"484,286",left,"0,0",0.0,0.0,38.0,2025-05-13 08:23:29.258000+00:00,8.21,37,484,286,0,0
119046.0,click,"577,79",left,"0,0",0.0,0.0,38.0,2025-05-13 08:25:41.662000+00:00,132.404,37,577,79,0,0
119047.0,click,"577,79",left,"0,0",0.0,0.0,38.0,2025-05-13 08:25:53.988000+00:00,12.326,37,577,79,0,0
119234.0,click,"715,299",left,"0,0",0.0,0.0,38.0,2025-05-13 08:26:43.934000+00:00,49.946,37,715,299,0,0
119273.0,click,"586,389",left,"0,0",0.0,0.0,38.0,2025-05-13 08:27:49.465000+00:00,65.531,37,586,389,0,0
119335.0,click,"642,418",left,"0,0",0.0,0.0,38.0,2025-05-13 08:28:57.623000+00:00,68.158,37,642,418,0,0
119457.0,click,"488,291",left,"0,0",0.0,0.0,38.0,2025-05-13 08:29:20.281000+00:00,22.658,37,488,291,0,0
119499.0,click,"621,301",left,"0,0",0.0,0.0,38.0,2025-05-13 08:32:36.087000+00:00,195.806,37,621,301,0,0
119711.0,click,"677,284",left,"0,0",0.0,0.0,39.0,2025-05-13 10:20:04.171000+00:00,,37,677,284,0,0
120038.0,click,"761,298",left,"0,0",0.0,0.0,39.0,2025-05-13 10:21:20.261000+00:00,76.09,37,761,298,0,0
120066.0,click,"116,49",left,"0,0",0.0,0.0,39.0,2025-05-13 10:21:36.107000+00:00,15.846,37,116,49,0,0
120117.0,click,"595,288",left,"0,0",0.0,0.0,39.0,2025-05-13 10:21:38.481000+00:00,2.374,37,595,288,0,0
120184.0,click,"744,356",left,"0,0",0.0,0.0,39.0,2025-05-13 10:21:50.302000+00:00,11.821,37,744,356,0,0
120211.0,click,"618,298",left,"0,0",0.0,0.0,39.0,2025-05-13 10:21:55.150000+00:00,4.848,37,618,298,0,0
120243.0,click,"631,286",left,"0,0",0.0,0.0,39.0,2025-05-13 10:22:07.315000+00:00,12.165,37,631,286,0,0
120359.0,click,"756,302",left,"0,0",0.0,0.0,39.0,2025-05-13 10:22:27.901000+00:00,20.586,37,756,302,0,0
120484.0,click,"748,348",left,"0,0",0.0,0.0,39.0,2025-05-13 10:22:41.692000+00:00,13.791,37,748,348,0,0
120591.0,click,"852,286",left,"0,0",0.0,0.0,39.0,2025-05-13 10:22:46.729000+00:00,5.037,37,852,286,0,0
120641.0,click,"660,286",left,"0,0",0.0,0.0,39.0,2025-05-13 10:23:10.931000+00:00,24.202,37,660,286,0,0
120658.0,click,"656,305",left,"0,0",0.0,0.0,39.0,2025-05-13 10:23:12.947000+00:00,2.016,37,656,305,0,0
120697.0,click,"624,283",left,"0,0",0.0,0.0,39.0,2025-05-13 10:23:20.925000+00:00,7.978,37,624,283,0,0
120731.0,click,"648,286",left,"0,0",0.0,0.0,39.0,2025-05-13 10:23:36.755000+00:00,15.83,37,648,286,0,0
120790.0,click,"648,295",left,"0,0",0.0,0.0,39.0,2025-05-13 10:23:53.851000+00:00,17.096,37,648,295,0,0
120826.0,click,"604,298",left,"0,0",0.0,0.0,39.0,2025-05-13 10:24:01.842000+00:00,7.991,37,604,298,0,0
120847.0,click,"763,365",left,"0,0",0.0,0.0,39.0,2025-05-13 10:24:05.525000+00:00,3.683,37,763,365,0,0
120885.0,click,"568,276",left,"0,0",0.0,0.0,39.0,2025-05-13 10:24:15.034000+00:00,9.509,37,568,276,0,0
120924.0,click,"680,304",left,"0,0",0.0,0.0,39.0,2025-05-13 10:24:22.330000+00:00,7.296,37,680,304,0,0
120949.0,click,"756,406",left,"0,0",0.0,0.0,39.0,2025-05-13 10:24:30.912000+00:00,8.582,37,756,406,0,0
120983.0,click,"575,290",left,"0,0",0.0,0.0,39.0,2025-05-13 10:24:42.186000+00:00,11.274,37,575,290,0,0
121118.0,click,"624,296",left,"0,0",0.0,0.0,39.0,2025-05-13 10:25:03.526000+00:00,21.34,37,624,296,0,0
121152.0,click,"604,314",left,"0,0",0.0,0.0,39.0,2025-05-13 10:25:10.968000+00:00,7.442,37,604,314,0,0
121198.0,click,"606,282",left,"0,0",0.0,0.0,39.0,2025-05-13 10:25:19.851000+00:00,8.883,37,606,282,0,0
121227.0,click,"753,351",left,"0,0",0.0,0.0,39.0,2025-05-13 10:25:23.603000+00:00,3.752,37,753,351,0,0
121254.0,click,"631,305",left,"0,0",0.0,0.0,39.0,2025-05-13 10:25:27.411000+00:00,3.808,37,631,305,0,0
121342.0,click,"446,38",left,"0,0",0.0,0.0,39.0,2025-05-13 10:25:38.455000+00:00,11.044,37,446,38,0,0
121343.0,click,"608,400",left,"0,0",0.0,0.0,39.0,2025-05-13 10:25:40.084000+00:00,1.629,37,608,400,0,0
121371.0,click,"580,290",left,"0,0",0.0,0.0,39.0,2025-05-13 10:25:41.599000+00:00,1.515,37,580,290,0,0
121395.0,click,"652,304",left,"0,0",0.0,0.0,39.0,2025-05-13 10:26:41.781000+00:00,60.182,37,652,304,0,0
121499.0,click,"695,308",left,"0,0",0.0,0.0,39.0,2025-05-13 10:27:01.062000+00:00,19.281,37,695,308,0,0
121521.0,click,"762,380",left,"0,0",0.0,0.0,39.0,2025-05-13 10:27:12.221000+00:00,11.159,37,762,380,0,0
121549.0,click,"614,291",left,"0,0",0.0,0.0,39.0,2025-05-13 10:27:23.561000+00:00,11.34,37,614,291,0,0
121745.0,click,"623,294",left,"0,0",0.0,0.0,39.0,2025-05-13 10:27:40.659000+00:00,17.098,37,623,294,0,0
121830.0,click,"384,36",left,"0,0",0.0,0.0,39.0,2025-05-13 10:27:54.692000+00:00,14.033,37,384,36,0,0
121875.0,click,"711,297",left,"0,0",0.0,0.0,39.0,2025-05-13 10:28:01.115000+00:00,6.423,37,711,297,0,0
121918.0,click,"736,302",left,"0,0",0.0,0.0,39.0,2025-05-13 10:28:14.292000+00:00,13.177,37,736,302,0,0
121934.0,click,"764,381",left,"0,0",0.0,0.0,39.0,2025-05-13 10:28:17.287000+00:00,2.995,37,764,381,0,0
121990.0,click,"624,280",left,"0,0",0.0,0.0,39.0,2025-05-13 10:28:20.645000+00:00,3.358,37,624,280,0,0
122001.0,click,"712,354",left,"0,0",0.0,0.0,39.0,2025-05-13 10:28:23.830000+00:00,3.185,37,712,354,0,0
122008.0,click,"736,357",left,"0,0",0.0,0.0,39.0,2025-05-13 10:28:24.485000+00:00,0.655,37,736,357,0,0
122036.0,click,"647,290",left,"0,0",0.0,0.0,39.0,2025-05-13 10:28:29.720000+00:00,5.235,37,647,290,0,0
122078.0,click,"665,285",left,"0,0",0.0,0.0,39.0,2025-05-13 10:28:40.636000+00:00,10.916,37,665,285,0,0
122125.0,click,"648,286",left,"0,0",0.0,0.0,39.0,2025-05-13 10:28:53.811000+00:00,13.175,37,648,286,0,0
122216.0,click,"566,417",left,"0,0",0.0,0.0,39.0,2025-05-13 10:29:02.976000+00:00,9.165,37,566,417,0,0
122279.0,click,"641,414",left,"0,0",0.0,0.0,39.0,2025-05-13 10:29:11.514000+00:00,8.538,37,641,414,0,0
122304.0,click,"974,417",left,"0,0",0.0,0.0,39.0,2025-05-13 10:29:12.870000+00:00,1.356,37,974,417,0,0
122305.0,click,"974,417",left,"0,0",0.0,0.0,39.0,2025-05-13 10:29:13.421000+00:00,0.551,37,974,417,0,0
122306.0,click,"974,417",left,"0,0",0.0,0.0,39.0,2025-05-13 10:29:13.589000+00:00,0.168,37,974,417,0,0
122308.0,click,"974,417",left,"0,0",0.0,0.0,39.0,2025-05-13 10:29:13.740000+00:00,0.151,37,974,417,0,0
122310.0,click,"974,417",left,"0,0",0.0,0.0,39.0,2025-05-13 10:29:14.142000+00:00,0.402,37,974,417,0,0
122324.0,click,"974,403",left,"0,0",0.0,0.0,39.0,2025-05-13 10:29:14.991000+00:00,0.849,37,974,403,0,0
122325.0,click,"974,403",left,"0,0",0.0,0.0,39.0,2025-05-13 10:29:15.125000+00:00,0.134,37,974,403,0,0
122327.0,click,"974,403",left,"0,0",0.0,0.0,39.0,2025-05-13 10:29:15.286000+00:00,0.161,37,974,403,0,0
122329.0,click,"974,403",left,"0,0",0.0,0.0,39.0,2025-05-13 10:29:15.477000+00:00,0.191,37,974,403,0,0
122331.0,click,"974,403",left,"0,0",0.0,0.0,39.0,2025-05-13 10:29:15.606000+00:00,0.129,37,974,403,0,0
122333.0,click,"974,403",left,"0,0",0.0,0.0,39.0,2025-05-13 10:29:15.770000+00:00,0.164,37,974,403,0,0
122335.0,click,"974,403",left,"0,0",0.0,0.0,39.0,2025-05-13 10:29:15.946000+00:00,0.176,37,974,403,0,0
122337.0,click,"974,403",left,"0,0",0.0,0.0,39.0,2025-05-13 10:29:16.098000+00:00,0.152,37,974,403,0,0
122339.0,click,"974,403",left,"0,0",0.0,0.0,39.0,2025-05-13 10:29:16.218000+00:00,0.12,37,974,403,0,0
122343.0,click,"973,403",left,"0,0",0.0,0.0,39.0,2025-05-13 10:29:17.830000+00:00,1.612,37,973,403,0,0
122347.0,click,"972,403",left,"0,0",0.0,0.0,39.0,2025-05-13 10:29:28.533000+00:00,10.703,37,972,403,0,0
122348.0,click,"972,403",left,"0,0",0.0,0.0,39.0,2025-05-13 10:29:28.713000+00:00,0.18,37,972,403,0,0
122350.0,click,"972,403",left,"0,0",0.0,0.0,39.0,2025-05-13 10:29:28.864000+00:00,0.151,37,972,403,0,0
122352.0,click,"972,403",left,"0,0",0.0,0.0,39.0,2025-05-13 10:29:29.132000+00:00,0.268,37,972,403,0,0
122354.0,click,"972,403",left,"0,0",0.0,0.0,39.0,2025-05-13 10:29:29.307000+00:00,0.175,37,972,403,0,0
122356.0,click,"972,403",left,"0,0",0.0,0.0,39.0,2025-05-13 10:29:29.417000+00:00,0.11,37,972,403,0,0
122358.0,click,"972,403",left,"0,0",0.0,0.0,39.0,2025-05-13 10:29:29.585000+00:00,0.168,37,972,403,0,0
122360.0,click,"972,403",left,"0,0",0.0,0.0,39.0,2025-05-13 10:29:29.932000+00:00,0.347,37,972,403,0,0
122361.0,click,"972,403",left,"0,0",0.0,0.0,39.0,2025-05-13 10:29:30.077000+00:00,0.145,37,972,403,0,0
122363.0,click,"972,403",left,"0,0",0.0,0.0,39.0,2025-05-13 10:29:30.233000+00:00,0.156,37,972,403,0,0
122365.0,click,"972,403",left,"0,0",0.0,0.0,39.0,2025-05-13 10:29:30.366000+00:00,0.133,37,972,403,0,0
122367.0,click,"972,403",left,"0,0",0.0,0.0,39.0,2025-05-13 10:29:30.504000+00:00,0.138,37,972,403,0,0
122369.0,click,"972,403",left,"0,0",0.0,0.0,39.0,2025-05-13 10:29:30.624000+00:00,0.12,37,972,403,0,0
122371.0,click,"972,403",left,"0,0",0.0,0.0,39.0,2025-05-13 10:29:30.867000+00:00,0.243,37,972,403,0,0
122373.0,click,"972,403",left,"0,0",0.0,0.0,39.0,2025-05-13 10:29:30.976000+00:00,0.109,37,972,403,0,0
122375.0,click,"972,403",left,"0,0",0.0,0.0,39.0,2025-05-13 10:29:31.121000+00:00,0.145,37,972,403,0,0
